CustomerID,TotalPurchaseAmount,AvgOrderValue,TotalTransactions,NumberOfOrders,Recency,Tenure,Frequency,AvgDaysBetweenOrders,MonetaryValue
13461.0,4160.0,67.09677419354838,62,6,38,559,0.01073345259391771,93.16666666666667,4160.0
13462.0,1153.85,16.251408450704226,71,5,252,474,0.010548523206751054,94.8,1153.85
13464.0,3097.64,20.514172185430464,151,6,57,560,0.010714285714285714,93.33333333333333,3097.64
13465.0,931.12,27.385882352941177,34,2,445,140,0.014285714285714285,70.0,931.12
13466.0,1013.35,18.424545454545456,55,5,183,445,0.011235955056179775,89.0,1013.35
13467.0,1083.71,10.946565656565657,99,2,10,26,0.07692307692307693,13.0,1083.71
13468.0,13390.51,18.39355769230769,728,72,1,735,0.09795918367346938,10.208333333333334,13390.51
13469.0,82.4,13.733333333333334,6,1,652,1,1.0,1.0,82.4
13470.0,165.0,16.5,10,2,98,16,0.125,8.0,165.0
13471.0,2531.58,9.736846153846153,260,4,0,47,0.0851063829787234,11.75,2531.58
13472.0,592.24,21.15142857142857,28,2,463,92,0.021739130434782608,46.0,592.24
13473.0,2657.7599999999998,37.967999999999996,70,8,60,664,0.012048192771084338,83.0,2657.7599999999998
13474.0,663.79,5.106076923076923,130,3,235,259,0.011583011583011582,86.33333333333333,663.79
13475.0,1431.78,16.648604651162792,86,4,190,108,0.037037037037037035,27.0,1431.78
13476.0,2061.4700000000003,19.447830188679248,106,5,178,467,0.010706638115631691,93.4,2061.4700000000003
13477.0,2834.17,17.937784810126583,158,11,37,647,0.017001545595054096,58.81818181818182,2834.17
13478.0,2215.78,17.72624,125,5,468,208,0.02403846153846154,41.6,2215.78
13479.0,851.37,16.063584905660377,53,4,200,277,0.01444043321299639,69.25,851.37
13480.0,627.82,15.31268292682927,41,2,416,263,0.0076045627376425855,131.5,627.82
13481.0,3830.84,17.101964285714285,224,11,45,690,0.015942028985507246,62.72727272727273,3830.84
13482.0,336.09,16.804499999999997,20,2,231,396,0.005050505050505051,198.0,336.09
13483.0,140.34,14.034,10,1,65,1,1.0,1.0,140.34
13484.0,790.72,20.274871794871796,39,3,240,399,0.007518796992481203,133.0,790.72
13485.0,3019.2200000000003,19.108987341772153,158,11,232,504,0.021825396825396824,45.81818181818182,3019.2200000000003
13486.0,1122.41,16.2668115942029,69,3,77,77,0.03896103896103896,25.666666666666668,1122.41
13487.0,846.87,17.283061224489796,49,5,57,678,0.007374631268436578,135.6,846.87
13488.0,15587.88,21.530220994475137,724,23,16,667,0.034482758620689655,29.0,15587.88
13489.0,449.52,32.10857142857143,14,4,104,190,0.021052631578947368,47.5,449.52
13490.0,154.25,19.28125,8,1,653,1,1.0,1.0,154.25
13491.0,4566.56,17.039402985074627,268,27,51,682,0.039589442815249266,25.25925925925926,4566.56
13492.0,1269.84,25.3968,50,3,135,79,0.0379746835443038,26.333333333333332,1269.84
13493.0,618.63,77.32875,8,2,274,12,0.16666666666666666,6.0,618.63
13494.0,316.26000000000005,17.570000000000004,18,1,311,1,1.0,1.0,316.26000000000005
13495.0,5374.26,36.5595918367347,147,10,7,725,0.013793103448275862,72.5,5374.26
13496.0,653.33,18.66657142857143,35,2,10,350,0.005714285714285714,175.0,653.33
13497.0,1320.33,19.70641791044776,67,6,282,387,0.015503875968992248,64.5,1320.33
13498.0,327.38,19.25764705882353,17,1,729,1,1.0,1.0,327.38
13499.0,1159.11,27.59785714285714,42,5,17,253,0.019762845849802372,50.6,1159.11
13500.0,1466.3,17.250588235294117,85,4,22,379,0.010554089709762533,94.75,1466.3
13501.0,2885.11,25.30798245614035,114,3,287,283,0.01060070671378092,94.33333333333333,2885.11
13502.0,780.5,23.651515151515152,33,5,16,532,0.009398496240601503,106.4,780.5
13503.0,1905.39,9.623181818181818,198,6,70,590,0.010169491525423728,98.33333333333333,1905.39
13504.0,295.93,13.451363636363636,22,1,63,1,1.0,1.0,295.93
13505.0,4393.63,20.435488372093022,215,4,72,160,0.025,40.0,4393.63
13506.0,1639.2,16.726530612244897,98,5,315,145,0.034482758620689655,29.0,1639.2
13507.0,2479.16,15.303456790123455,162,4,2,143,0.027972027972027972,35.75,2479.16
13508.0,287.05,10.251785714285715,28,2,243,400,0.005,200.0,287.05
13509.0,1114.72,22.749387755102042,49,8,8,499,0.01603206412825651,62.375,1114.72
13510.0,4558.29,15.772629757785467,289,11,0,718,0.01532033426183844,65.27272727272727,4558.29
13511.0,282.76,56.552,5,1,676,1,1.0,1.0,282.76
13512.0,713.39,18.292051282051283,39,4,260,323,0.01238390092879257,80.75,713.39
13513.0,824.59,20.61475,40,3,126,529,0.005671077504725898,176.33333333333334,824.59
13514.0,815.9000000000001,38.852380952380955,21,4,73,609,0.006568144499178982,152.25,815.9000000000001
13515.0,1265.82,16.655526315789473,76,6,72,572,0.01048951048951049,95.33333333333333,1265.82
13516.0,1685.26,27.6272131147541,61,4,20,397,0.010075566750629723,99.25,1685.26
13517.0,2128.42,15.09517730496454,141,3,59,121,0.024793388429752067,40.333333333333336,2128.42
13518.0,659.4399999999999,17.353684210526314,38,1,85,1,1.0,1.0,659.4399999999999
13519.0,343.21,18.063684210526315,19,2,77,365,0.005479452054794521,182.5,343.21
13520.0,6909.4,33.70439024390244,205,11,58,664,0.016566265060240965,60.36363636363637,6909.4
13521.0,1093.65,2.508371559633028,436,3,0,9,0.3333333333333333,3.0,1093.65
13522.0,125.80000000000001,25.160000000000004,5,1,29,1,1.0,1.0,125.80000000000001
13523.0,5101.52,22.084502164502165,231,6,32,370,0.016216216216216217,61.666666666666664,5101.52
13524.0,680.1800000000001,25.191851851851855,27,5,40,180,0.027777777777777776,36.0,680.1800000000001
13525.0,628.78,104.79666666666667,6,2,14,234,0.008547008547008548,117.0,628.78
13526.0,1182.0,26.863636363636363,44,2,737,1,2.0,0.5,1182.0
13527.0,4683.74,10.248884026258205,457,12,33,654,0.01834862385321101,54.5,4683.74
13529.0,307.76,20.517333333333333,15,2,78,126,0.015873015873015872,63.0,307.76
13530.0,402.97999999999996,22.387777777777774,18,1,633,1,1.0,1.0,402.97999999999996
13531.0,1738.52,19.31688888888889,90,6,204,532,0.011278195488721804,88.66666666666667,1738.52
13532.0,210.31,3.1865151515151515,66,1,33,1,1.0,1.0,210.31
13533.0,270.79,3.563026315789474,76,3,182,85,0.03529411764705882,28.333333333333332,270.79
13534.0,7720.9,19.696173469387755,392,35,1,518,0.06756756756756757,14.8,7720.9
13535.0,89.5,89.5,1,1,402,1,1.0,1.0,89.5
13536.0,3448.29,19.264189944134078,179,7,0,75,0.09333333333333334,10.714285714285714,3448.29
13537.0,717.85,17.09166666666667,42,2,425,27,0.07407407407407407,13.5,717.85
13538.0,3112.73,21.616180555555555,144,12,42,633,0.018957345971563982,52.75,3112.73
13539.0,1569.3600000000001,18.248372093023256,86,7,85,505,0.013861386138613862,72.14285714285714,1569.3600000000001
13540.0,632.39,19.7621875,32,3,466,189,0.015873015873015872,63.0,632.39
13541.0,785.25,78.525,10,2,426,144,0.013888888888888888,72.0,785.25
13542.0,4006.17,11.887744807121662,337,17,376,353,0.04815864022662889,20.764705882352942,4006.17
13543.0,1439.6100000000001,30.630000000000003,47,2,633,53,0.03773584905660377,26.5,1439.6100000000001
13544.0,829.0,3.2131782945736433,258,6,39,606,0.009900990099009901,101.0,829.0
13545.0,374.64,6.572631578947369,57,2,390,154,0.012987012987012988,77.0,374.64
13546.0,1092.14,7.138169934640524,153,5,11,412,0.012135922330097087,82.4,1092.14
13547.0,175.53,3.7346808510638296,47,1,407,1,1.0,1.0,175.53
13548.0,908.99,4.860909090909091,187,3,95,376,0.007978723404255319,125.33333333333333,908.99
13549.0,1005.8,17.047457627118643,59,8,25,362,0.022099447513812154,45.25,1005.8
13550.0,349.51,7.943409090909091,44,1,382,1,1.0,1.0,349.51
13551.0,244.2,48.839999999999996,5,2,318,347,0.005763688760806916,173.5,244.2
13552.0,6978.92,33.5525,208,22,65,593,0.03709949409780776,26.954545454545453,6978.92
13553.0,517.8,5.508510638297872,94,1,674,1,1.0,1.0,517.8
13554.0,1638.28,8.232562814070352,199,7,379,67,0.1044776119402985,9.571428571428571,1638.28
13555.0,8999.19,22.111031941031943,407,13,73,616,0.021103896103896104,47.38461538461539,8999.19
13556.0,200.82,22.313333333333333,9,2,428,7,0.2857142857142857,3.5,200.82
13557.0,3032.26,16.84588888888889,180,13,27,703,0.01849217638691323,54.07692307692308,3032.26
13558.0,605.06,3.457485714285714,175,4,5,63,0.06349206349206349,15.75,605.06
13559.0,990.0,495.0,2,2,512,31,0.06451612903225806,15.5,990.0
13560.0,174.37,5.283939393939394,33,1,6,1,1.0,1.0,174.37
13561.0,1820.72,7.814248927038626,233,11,215,434,0.02534562211981567,39.45454545454545,1820.72
13562.0,4838.18,24.684591836734697,196,8,81,613,0.013050570962479609,76.625,4838.18
13563.0,777.53,15.867959183673468,49,2,83,56,0.03571428571428571,28.0,777.53
13564.0,17249.55,13.571636506687646,1271,37,143,594,0.06228956228956229,16.054054054054053,17249.55
13565.0,414.8,6.913333333333333,60,3,18,392,0.007653061224489796,130.66666666666666,414.8
13566.0,1708.1200000000001,4.56716577540107,374,5,40,599,0.008347245409015025,119.8,1708.1200000000001
13567.0,1083.69,5.338374384236453,203,4,427,114,0.03508771929824561,28.5,1083.69
13568.0,192.85,4.382954545454545,44,1,172,1,1.0,1.0,192.85
13569.0,893.78,4.176542056074767,214,4,16,412,0.009708737864077669,103.0,893.78
13570.0,239.49,8.870000000000001,27,1,242,1,1.0,1.0,239.49
13571.0,4546.54,6.7256508875739645,676,26,12,719,0.03616133518776078,27.653846153846153,4546.54
13572.0,1384.25,41.946969696969695,33,1,205,1,1.0,1.0,1384.25
13573.0,916.47,10.297415730337079,89,6,49,587,0.010221465076660987,97.83333333333333,916.47
13574.0,421.25,4.089805825242719,103,1,410,1,1.0,1.0,421.25
13575.0,732.0699999999999,15.914565217391303,46,5,22,153,0.032679738562091505,30.6,732.0699999999999
13576.0,11551.74,41.40408602150538,279,28,9,722,0.038781163434903045,25.785714285714285,11551.74
13577.0,3489.28,20.76952380952381,168,11,24,700,0.015714285714285715,63.63636363636363,3489.28
13578.0,147.66,16.406666666666666,9,1,408,1,1.0,1.0,147.66
13579.0,1539.04,17.100444444444445,90,5,14,645,0.007751937984496124,129.0,1539.04
13580.0,107.75,21.55,5,1,405,1,1.0,1.0,107.75
13581.0,280.53000000000003,8.500909090909092,33,2,308,105,0.01904761904761905,52.5,280.53000000000003
13582.0,241.68,21.970909090909092,11,2,389,228,0.008771929824561403,114.0,241.68
13583.0,1445.031,15.052406249999999,96,2,155,524,0.003816793893129771,262.0,1445.031
13584.0,392.45,4.728313253012048,83,3,306,370,0.008108108108108109,123.33333333333333,392.45
13585.0,684.54,17.552307692307693,39,3,530,208,0.014423076923076924,69.33333333333333,684.54
13586.0,131.53,6.263333333333334,21,1,540,1,1.0,1.0,131.53
13587.0,1673.5,55.78333333333333,30,4,63,600,0.006666666666666667,150.0,1673.5
13588.0,2478.95,14.246839080459768,174,9,15,240,0.0375,26.666666666666668,2478.95
13589.0,1120.74,21.552692307692308,52,6,14,720,0.008333333333333333,120.0,1120.74
13590.0,6349.59,15.486804878048781,410,18,10,727,0.024759284731774415,40.388888888888886,6349.59
13591.0,2093.94,20.732079207920794,101,7,64,661,0.01059001512859304,94.42857142857143,2093.94
13592.0,247.95999999999998,15.497499999999999,16,4,35,229,0.017467248908296942,57.25,247.95999999999998
13593.0,5523.6900000000005,13.472414634146343,410,14,107,539,0.025974025974025976,38.5,5523.6900000000005
13594.0,533.32,16.161212121212124,33,2,52,433,0.004618937644341801,216.5,533.32
13595.0,818.22,5.383026315789474,152,3,516,130,0.023076923076923078,43.333333333333336,818.22
13596.0,697.04,4.199036144578313,166,2,5,8,0.25,4.0,697.04
13597.0,396.71,23.335882352941177,17,2,399,3,0.6666666666666666,1.5,396.71
13598.0,789.59,7.975656565656566,99,5,46,605,0.008264462809917356,121.0,789.59
13599.0,10167.630000000001,24.79909756097561,410,33,0,738,0.044715447154471545,22.363636363636363,10167.630000000001
13600.0,518.42,12.644390243902437,41,2,311,322,0.006211180124223602,161.0,518.42
13601.0,1185.14,6.077641025641026,195,4,44,502,0.00796812749003984,125.5,1185.14
13602.0,1025.17,17.67534482758621,58,4,64,496,0.008064516129032258,124.0,1025.17
13603.0,164.34,6.086666666666667,27,1,25,1,1.0,1.0,164.34
13604.0,717.62,34.172380952380955,21,1,658,1,1.0,1.0,717.62
13605.0,522.67,9.861698113207547,53,2,386,185,0.010810810810810811,92.5,522.67
13606.0,280.53999999999996,6.524186046511627,43,3,28,283,0.01060070671378092,94.33333333333333,280.53999999999996
13607.0,1078.31,8.838606557377048,122,2,39,363,0.005509641873278237,181.5,1078.31
13608.0,236.2,6.561111111111111,36,1,540,1,1.0,1.0,236.2
13609.0,167.35,23.907142857142855,7,1,592,1,1.0,1.0,167.35
13610.0,2175.88,5.23048076923077,416,14,11,692,0.02023121387283237,49.42857142857143,2175.88
13611.0,3319.53,14.495764192139738,229,10,88,648,0.015432098765432098,64.8,3319.53
13612.0,818.29,16.3658,50,1,632,1,1.0,1.0,818.29
13613.0,1039.8500000000001,17.62457627118644,59,5,452,208,0.02403846153846154,41.6,1039.8500000000001
13614.0,2359.19,8.70549815498155,271,6,23,528,0.011363636363636364,88.0,2359.19
13615.0,6272.53,17.091362397820163,367,8,318,362,0.022099447513812154,45.25,6272.53
13616.0,288.1,7.786486486486487,37,2,567,123,0.016260162601626018,61.5,288.1
13617.0,1278.75,11.950934579439252,107,8,39,455,0.017582417582417582,56.875,1278.75
13618.0,177.34,13.641538461538461,13,1,173,1,1.0,1.0,177.34
13619.0,231.69,4.728367346938775,49,2,544,130,0.015384615384615385,65.0,231.69
13620.0,112.34,22.468,5,1,527,1,1.0,1.0,112.34
13621.0,213.85,11.255263157894737,19,1,116,1,1.0,1.0,213.85
13622.0,658.95,20.5921875,32,1,695,1,1.0,1.0,658.95
13623.0,2566.49,8.789349315068492,292,10,30,707,0.014144271570014143,70.7,2566.49
13624.0,462.08,21.003636363636364,22,1,387,1,1.0,1.0,462.08
13625.0,301.26,14.345714285714285,21,1,596,1,1.0,1.0,301.26
13626.0,707.04,16.069090909090907,44,2,252,127,0.015748031496062992,63.5,707.04
13627.0,2245.9,17.410077519379847,129,7,58,582,0.012027491408934709,83.14285714285714,2245.9
13628.0,310.14,19.38375,16,1,675,1,1.0,1.0,310.14
13629.0,13370.86,153.6880459770115,87,19,22,643,0.029548989113530325,33.8421052631579,13370.86
13630.0,2031.78,28.61661971830986,71,7,4,281,0.02491103202846975,40.142857142857146,2031.78
13631.0,3070.42,279.1290909090909,11,11,99,168,0.06547619047619048,15.272727272727273,3070.42
13632.0,3648.15,16.507466063348417,221,8,24,587,0.013628620102214651,73.375,3648.15
13634.0,5073.47,11.274377777777778,450,16,32,665,0.02406015037593985,41.5625,5073.47
13635.0,2999.16,18.513333333333332,162,4,67,672,0.005952380952380952,168.0,2999.16
13636.0,949.12,15.065396825396826,63,5,36,249,0.020080321285140562,49.8,949.12
13637.0,810.5,8.024752475247524,101,3,51,175,0.017142857142857144,58.333333333333336,810.5
13638.0,122.64,15.33,8,1,15,1,1.0,1.0,122.64
13639.0,1346.27,22.81813559322034,59,2,73,363,0.005509641873278237,181.5,1346.27
13640.0,405.0,101.25,4,1,610,1,1.0,1.0,405.0
13641.0,1016.47,23.10159090909091,44,5,640,94,0.05319148936170213,18.8,1016.47
13642.0,514.72,4.515087719298246,114,4,215,218,0.01834862385321101,54.5,514.72
13643.0,2156.77,21.144803921568627,102,10,30,701,0.014265335235378032,70.1,2156.77
13644.0,2624.26,17.974383561643837,146,4,15,90,0.044444444444444446,22.5,2624.26
13645.0,252.1,50.42,5,1,119,1,1.0,1.0,252.1
13646.0,326.25,5.625,58,2,399,1,2.0,0.5,326.25
13647.0,3071.68,21.940571428571428,140,8,9,594,0.013468013468013467,74.25,3071.68
13648.0,1764.02,16.641698113207546,106,8,399,338,0.023668639053254437,42.25,1764.02
13649.0,1678.88,13.324444444444445,126,6,256,271,0.02214022140221402,45.166666666666664,1678.88
13650.0,3288.0,19.11627906976744,172,10,16,667,0.014992503748125937,66.7,3288.0
13651.0,226.85,16.20357142857143,14,3,34,347,0.008645533141210375,115.66666666666667,226.85
13652.0,2570.85,16.1688679245283,159,5,45,607,0.008237232289950576,121.4,2570.85
13653.0,152.2,16.91111111111111,9,1,487,1,1.0,1.0,152.2
13654.0,6308.0,19.173252279635257,329,11,42,695,0.015827338129496403,63.18181818181818,6308.0
13655.0,2280.51,19.163949579831936,119,6,113,478,0.012552301255230125,79.66666666666667,2280.51
13656.0,1078.85,12.400574712643676,87,4,164,431,0.009280742459396751,107.75,1078.85
13657.0,382.14,23.88375,16,2,10,191,0.010471204188481676,95.5,382.14
13658.0,6025.5,25.424050632911392,237,9,9,663,0.013574660633484163,73.66666666666667,6025.5
13659.0,4894.88,17.799563636363636,275,12,205,456,0.02631578947368421,38.0,4894.88
13660.0,314.59,7.672926829268292,41,1,399,1,1.0,1.0,314.59
13661.0,325.24,19.131764705882354,17,1,602,1,1.0,1.0,325.24
13662.0,2250.11,16.424160583941607,137,11,85,573,0.019197207678883072,52.09090909090909,2250.11
13663.0,2047.51,20.681919191919192,99,5,178,468,0.010683760683760684,93.6,2047.51
13665.0,1711.6599999999999,16.147735849056602,106,3,385,118,0.025423728813559324,39.333333333333336,1711.6599999999999
13666.0,127.89999999999999,6.731578947368421,19,5,59,676,0.0073964497041420114,135.2,127.89999999999999
13667.0,305.02,3.505977011494253,87,1,148,1,1.0,1.0,305.02
13668.0,13089.94,16.99992207792208,770,35,2,726,0.048209366391184574,20.742857142857144,13089.94
13669.0,413.55,29.539285714285715,14,3,50,357,0.008403361344537815,119.0,413.55
13670.0,349.7,13.988,25,1,74,1,1.0,1.0,349.7
13671.0,194.95,2.5651315789473683,76,1,394,1,1.0,1.0,194.95
13672.0,419.92,23.32888888888889,18,3,300,430,0.0069767441860465115,143.33333333333334,419.92
13673.0,396.92,6.106461538461539,65,2,18,14,0.14285714285714285,7.0,396.92
13674.0,240.68,17.19142857142857,14,1,432,1,1.0,1.0,240.68
13675.0,486.82000000000005,19.472800000000003,25,2,150,134,0.014925373134328358,67.0,486.82000000000005
13676.0,243.9,18.76153846153846,13,2,538,81,0.024691358024691357,40.5,243.9
13677.0,556.1899999999999,5.19803738317757,107,2,404,116,0.017241379310344827,58.0,556.1899999999999
13678.0,232.6,14.5375,16,1,151,1,1.0,1.0,232.6
13679.0,281.26,5.6251999999999995,50,3,493,242,0.012396694214876033,80.66666666666667,281.26
13680.0,11435.67,17.539371165644173,652,12,0,734,0.01634877384196185,61.166666666666664,11435.67
13681.0,827.83,14.523333333333333,57,4,17,138,0.028985507246376812,34.5,827.83
13682.0,59.5,19.833333333333332,3,1,186,1,1.0,1.0,59.5
13683.0,258.6,25.860000000000003,10,1,457,1,1.0,1.0,258.6
13684.0,596.98,5.476880733944954,109,4,285,336,0.011904761904761904,84.0,596.98
13685.0,3119.44,79.98564102564103,39,7,2,58,0.1206896551724138,8.285714285714286,3119.44
13686.0,409.04,12.030588235294118,34,3,182,219,0.0136986301369863,73.0,409.04
13687.0,11880.84,264.01866666666666,45,1,437,1,1.0,1.0,11880.84
13688.0,375.5,75.1,5,1,634,1,1.0,1.0,375.5
13689.0,1259.5,139.94444444444446,9,2,62,382,0.005235602094240838,191.0,1259.5
13690.0,172.25,19.13888888888889,9,1,58,1,1.0,1.0,172.25
13691.0,212.78,3.9403703703703705,54,1,395,1,1.0,1.0,212.78
13692.0,3114.4,32.44166666666667,96,5,24,396,0.012626262626262626,79.2,3114.4
13693.0,2011.82,18.97943396226415,106,9,373,359,0.025069637883008356,39.888888888888886,2011.82
13694.0,196482.81,128.8411868852459,1525,143,3,732,0.1953551912568306,5.118881118881119,196482.81
13695.0,2770.73,28.861770833333335,96,16,30,547,0.029250457038391225,34.1875,2770.73
13696.0,2020.4,84.18333333333334,24,3,421,245,0.012244897959183673,81.66666666666667,2020.4
13697.0,151.29999999999998,12.608333333333333,12,1,38,1,1.0,1.0,151.29999999999998
13698.0,465.53000000000003,11.638250000000001,40,2,596,86,0.023255813953488372,43.0,465.53000000000003
13699.0,764.15,20.6527027027027,37,2,154,396,0.005050505050505051,198.0,764.15
13700.0,2613.46,10.754979423868313,243,13,25,645,0.020155038759689922,49.61538461538461,2613.46
13701.0,161.0,17.88888888888889,9,1,446,1,1.0,1.0,161.0
13702.0,135.18,27.036,5,1,445,1,1.0,1.0,135.18
13703.0,425.56,11.501621621621622,37,2,317,97,0.020618556701030927,48.5,425.56
13704.0,2308.06,17.224328358208954,134,9,4,84,0.10714285714285714,9.333333333333334,2308.06
13705.0,2035.33,24.23011904761905,84,7,7,617,0.011345218800648298,88.14285714285714,2035.33
13706.0,631.17,16.609736842105264,38,2,302,325,0.006153846153846154,162.5,631.17
13707.0,3365.86,21.715225806451613,155,5,266,270,0.018518518518518517,54.0,3365.86
13708.0,296.88,5.821176470588235,51,1,270,1,1.0,1.0,296.88
13709.0,7591.75,18.60723039215686,408,18,3,694,0.025936599423631124,38.55555555555556,7591.75
13710.0,509.52,33.967999999999996,15,3,31,581,0.0051635111876075735,193.66666666666666,509.52
13711.0,1792.26,19.48108695652174,92,9,218,506,0.017786561264822136,56.22222222222222,1792.26
13712.0,766.42,23.224848484848483,33,2,246,365,0.005479452054794521,182.5,766.42
13713.0,743.26,9.064146341463415,82,3,407,175,0.017142857142857144,58.333333333333336,743.26
13714.0,161.35,5.378333333333333,30,1,464,1,1.0,1.0,161.35
13715.0,8483.29,15.886310861423222,534,17,280,358,0.04748603351955307,21.058823529411764,8483.29
13716.0,138.28,6.584761904761905,21,1,268,1,1.0,1.0,138.28
13717.0,1763.3,14.220161290322581,124,8,31,454,0.01762114537444934,56.75,1763.3
13718.0,306.55,25.545833333333334,12,2,245,50,0.04,25.0,306.55
13719.0,2815.25,11.216135458167331,251,11,14,557,0.019748653500897665,50.63636363636363,2815.25
13720.0,799.9,18.60232558139535,43,4,116,139,0.02877697841726619,34.75,799.9
13721.0,741.54,17.655714285714286,42,2,35,359,0.005571030640668524,179.5,741.54
13722.0,5635.41,29.816984126984128,189,10,131,515,0.019417475728155338,51.5,5635.41
13723.0,1209.2,20.494915254237288,59,6,216,395,0.015189873417721518,65.83333333333333,1209.2
13724.0,213.01,5.071666666666666,42,1,636,1,1.0,1.0,213.01
13725.0,1980.56,19.043846153846154,104,8,49,259,0.03088803088803089,32.375,1980.56
13726.0,1079.6599999999999,25.70619047619047,42,2,38,62,0.03225806451612903,31.0,1079.6599999999999
13727.0,1080.05,12.857738095238094,84,8,28,702,0.011396011396011397,87.75,1080.05
13728.0,2855.17,17.409573170731708,164,16,36,694,0.023054755043227664,43.375,2855.17
13729.0,724.73,18.582820512820515,39,3,435,249,0.012048192771084338,83.0,724.73
13730.0,752.6,17.50232558139535,43,2,135,26,0.07692307692307693,13.0,752.6
13731.0,610.59,16.068157894736842,38,2,218,28,0.07142857142857142,14.0,610.59
13732.0,491.86,14.904848484848486,33,1,27,1,1.0,1.0,491.86
13733.0,487.03000000000003,16.794137931034484,29,2,410,325,0.006153846153846154,162.5,487.03000000000003
13734.0,6701.640000000001,239.34428571428575,28,4,508,95,0.042105263157894736,23.75,6701.640000000001
13735.0,9813.22,14.959176829268293,656,13,24,702,0.018518518518518517,54.0,9813.22
13736.0,2766.21,4.966265709156194,557,7,4,729,0.009602194787379973,104.14285714285714,2766.21
13737.0,339.59999999999997,11.319999999999999,30,1,199,1,1.0,1.0,339.59999999999997
13738.0,440.93,4.792717391304348,92,1,395,1,1.0,1.0,440.93
13739.0,292.2,48.699999999999996,6,2,17,510,0.00392156862745098,255.0,292.2
13740.0,1597.77,16.818631578947368,95,5,240,497,0.01006036217303823,99.4,1597.77
13741.0,668.4300000000001,19.65970588235294,34,3,71,146,0.02054794520547945,48.666666666666664,668.4300000000001
13742.0,3131.02,9.753956386292835,321,12,16,304,0.039473684210526314,25.333333333333332,3131.02
13743.0,1341.6,32.72195121951219,41,7,2,257,0.027237354085603113,36.714285714285715,1341.6
13744.0,1156.36,16.060555555555553,72,2,94,198,0.010101010101010102,99.0,1156.36
13745.0,777.36,13.881428571428572,56,2,161,384,0.005208333333333333,192.0,777.36
13746.0,176.69,19.63222222222222,9,1,413,1,1.0,1.0,176.69
13747.0,249.39999999999998,41.56666666666666,6,2,373,52,0.038461538461538464,26.0,249.39999999999998
13748.0,2268.35,38.44661016949152,59,9,95,643,0.013996889580093312,71.44444444444444,2268.35
13750.0,3602.1800000000003,48.02906666666667,75,11,53,564,0.01950354609929078,51.27272727272727,3602.1800000000003
13751.0,296.25,32.916666666666664,9,1,287,1,1.0,1.0,296.25
13752.0,1590.73,16.744526315789475,95,7,123,404,0.017326732673267328,57.714285714285715,1590.73
13753.0,2094.57,26.182125000000003,80,4,287,450,0.008888888888888889,112.5,2094.57
13754.0,447.05,21.288095238095238,21,3,151,286,0.01048951048951049,95.33333333333333,447.05
13755.0,2161.35,6.319736842105263,342,9,3,60,0.15,6.666666666666667,2161.35
13756.0,9207.5,26.458333333333332,348,23,1,723,0.0318118948824343,31.434782608695652,9207.5
13757.0,195.55,24.44375,8,1,674,1,1.0,1.0,195.55
13758.0,9416.98,30.47566343042071,309,15,11,728,0.020604395604395604,48.53333333333333,9416.98
13759.0,659.4100000000001,26.376400000000004,25,2,32,38,0.05263157894736842,19.0,659.4100000000001
13760.0,1363.6399999999999,11.459159663865545,119,5,53,540,0.009259259259259259,108.0,1363.6399999999999
13761.0,1952.17,16.001393442622952,122,6,49,607,0.009884678747940691,101.16666666666667,1952.17
13762.0,2472.48,70.64228571428572,35,5,218,480,0.010416666666666666,96.0,2472.48
13763.0,5217.4400000000005,104.34880000000001,50,3,62,372,0.008064516129032258,124.0,5217.4400000000005
13764.0,2953.26,7.8544148936170215,376,6,70,572,0.01048951048951049,95.33333333333333,2953.26
13765.0,352.821,20.754176470588238,17,1,652,1,1.0,1.0,352.821
13766.0,190.35,11.197058823529412,17,1,494,1,1.0,1.0,190.35
13767.0,35540.53,44.705069182389934,795,73,1,737,0.09905020352781546,10.095890410958905,35540.53
13768.0,875.97,26.544545454545457,33,2,726,5,0.4,2.5,875.97
13769.0,5800.42,20.352350877192983,285,20,1,722,0.027700831024930747,36.1,5800.42
13770.0,785.37,16.361875,48,4,421,309,0.012944983818770227,77.25,785.37
13771.0,5728.82,26.522314814814813,216,9,63,589,0.015280135823429542,65.44444444444444,5728.82
13772.0,3114.22,5.416034782608695,575,8,33,621,0.01288244766505636,77.625,3114.22
13773.0,301.54,15.870526315789474,19,2,396,264,0.007575757575757576,132.0,301.54
13774.0,345.0,15.681818181818182,22,1,81,1,1.0,1.0,345.0
13775.0,1049.66,16.661269841269842,63,1,590,1,1.0,1.0,1049.66
13776.0,623.98,311.99,2,2,427,1,2.0,0.5,623.98
13777.0,56478.42,144.44608695652173,391,61,0,738,0.08265582655826559,12.098360655737705,56478.42
13778.0,1124.49,25.55659090909091,44,4,102,463,0.008639308855291577,115.75,1124.49
13779.0,161.13,5.967777777777777,27,1,515,1,1.0,1.0,161.13
13780.0,735.82,7.3582,100,3,6,400,0.0075,133.33333333333334,735.82
13781.0,778.83,13.663684210526316,57,3,250,471,0.006369426751592357,157.0,778.83
13782.0,1793.72,7.351311475409836,244,13,12,721,0.018030513176144243,55.46153846153846,1793.72
13783.0,1542.09,154.209,10,4,487,186,0.021505376344086023,46.5,1542.09
13784.0,2910.23,67.67976744186046,43,14,9,441,0.031746031746031744,31.5,2910.23
13785.0,542.49,18.083000000000002,30,4,428,32,0.125,8.0,542.49
