CustomerID,TotalPurchaseAmount,AvgOrderValue,TotalTransactions,NumberOfOrders,Recency,Tenure,Frequency,AvgDaysBetweenOrders,MonetaryValue,RecencyAdjusted,CLV
13242.0,699.4,19.982857142857146,35,7,111,556,0.0125899280575539,79.42857142857143,699.4,111,700.6601801801803
13243.0,1278.04,5.809272727272727,220,5,202,429,0.0116550116550116,85.8,1278.04,202,61.687574257425744
13244.0,121.74,4.508888888888889,27,1,92,1,1.0,1.0,121.74,92,0.0490096618357488
13245.0,989.22,21.982666666666667,45,2,50,382,0.0052356020942408,191.0,989.22,50,335.8951466666667
13246.0,3387.43,8.937810026385224,379,11,17,508,0.0216535433070866,46.18181818181818,3387.43,17,2937.910731025919
13247.0,501.12,20.0448,25,4,17,65,0.0615384615384615,16.25,501.12,17,306.5675294117647
13248.0,465.68,17.91076923076923,26,2,124,65,0.0307692307692307,32.5,465.68,124,18.777419354838706
13249.0,1608.93,45.96942857142857,35,9,91,593,0.0151770657672849,65.88888888888889,1608.93,91,2696.0312119309265
13250.0,256.04,12.802,20,2,460,42,0.0476190476190476,21.0,256.04,460,2.3377565217391303
13251.0,252.68,10.1072,25,1,401,1,1.0,1.0,252.68,401,0.02520498753117207
13252.0,399.3,21.01578947368421,19,2,393,232,0.0086206896551724,116.0,399.3,393,24.812535154680592
13253.0,2951.11,39.34813333333334,75,4,156,547,0.0073126142595978,136.75,2951.11,156,551.8827931623932
13254.0,51.41,12.8525,4,1,375,1,1.0,1.0,51.41,375,0.03427333333333333
13255.0,904.46,28.264375,32,3,8,503,0.0059642147117296,167.66666666666666,904.46,8,5331.3677343750005
13257.0,149.75,21.392857142857142,7,1,435,1,1.0,1.0,149.75,435,0.049178981937602624
13258.0,1035.18,22.503913043478263,46,5,11,389,0.0128534704370179,77.8,1035.18,11,3979.1009881422933
13259.0,1433.38,4.424012345679013,324,9,61,638,0.0141065830721003,70.88888888888889,1433.38,61,416.4373588342441
13260.0,557.62,69.7025,8,1,60,1,1.0,1.0,557.62,60,1.1617083333333333
13261.0,944.1,104.9,9,2,268,18,0.1111111111111111,9.0,944.1,268,14.091044776119404
13262.0,573.45,11.469,50,3,262,338,0.0088757396449704,112.66666666666669,573.45,262,44.38765648854962
13263.0,8704.69,4.533692708333334,1920,39,0,412,0.0946601941747572,10.564102564102564,8704.69,1,72847.37443750001
13264.0,722.5600000000001,19.014736842105265,38,1,442,1,1.0,1.0,722.5600000000001,442,0.04301976661109789
13265.0,2107.66,23.1610989010989,91,5,52,221,0.0226244343891402,44.2,2107.66,52,492.1733516483516
13266.0,6135.04,19.98384364820847,307,19,10,712,0.0266853932584269,37.47368421052632,6135.04,10,27034.14368729642
13267.0,9758.26,22.906713615023477,426,36,2,730,0.0493150684931506,20.27777777777778,9758.26,2,300994.2169014085
13268.0,3214.69,7.306113636363636,440,11,17,250,0.044,22.727272727272727,3214.69,17,1181.8713235294117
13269.0,8891.7,17.819038076152307,499,28,0,737,0.0379918588873812,26.321428571428573,8891.7,1,367713.66973947897
13270.0,1180.0,590.0,2,1,365,1,1.0,1.0,1180.0,365,1.6164383561643836
13271.0,217.38,2.264375,96,1,36,1,1.0,1.0,217.38,36,0.06289930555555555
13272.0,276.56,18.43733333333333,15,2,30,59,0.0338983050847457,29.5,276.56,30,72.52017777777776
13273.0,138.98,8.68625,16,1,112,1,1.0,1.0,138.98,112,0.07755580357142856
13274.0,360.85,18.992105263157896,19,1,408,1,1.0,1.0,360.85,408,0.046549277605779156
13275.0,241.66,4.8332,50,2,383,249,0.0080321285140562,124.5,241.66,383,6.284421932114882
13276.0,1939.26,7.788192771084337,249,5,63,579,0.0086355785837651,115.8,1939.26,63,357.8860011474469
13277.0,523.3,22.752173913043475,23,7,15,525,0.0133333333333333,75.0,523.3,15,5574.282608695652
13278.0,1435.85,13.294907407407406,108,4,40,570,0.0070175438596491,142.5,1435.85,40,757.8097222222221
13279.0,137.75,15.305555555555555,9,1,77,1,1.0,1.0,137.75,77,0.1987734487734488
13280.0,2322.63,11.060142857142855,210,7,121,523,0.0133843212237093,74.71428571428571,2322.63,121,334.6378760330578
13281.0,350.85,15.947727272727274,22,1,438,1,1.0,1.0,350.85,438,0.036410336239103364
13282.0,1313.19,25.74882352941177,51,4,17,389,0.0102827763496143,97.25,1313.19,17,2356.7746712802773
13283.0,373.36,18.668,20,4,59,581,0.0068846815834767,145.25,373.36,59,735.3293559322033
13284.0,201.19,15.476153846153846,13,1,330,1,1.0,1.0,201.19,330,0.0468974358974359
13285.0,3364.59,14.565324675324677,231,6,22,601,0.0099833610648918,100.16666666666669,3364.59,22,2387.3891263282176
13286.0,734.91,14.998163265306122,49,1,599,1,1.0,1.0,734.91,599,0.025038669891996865
13287.0,781.59,14.746981132075472,53,3,602,102,0.0294117647058823,34.0,781.59,602,7.495973798031718
13288.0,927.61,92.761,10,5,442,224,0.0223214285714285,44.8,927.61,442,235.05049773755653
13289.0,307.95,19.246875,16,1,723,1,1.0,1.0,307.95,723,0.026620850622406638
13290.0,208.63,208.63,1,1,437,1,1.0,1.0,208.63,437,0.47741418764302057
13291.0,3320.84,10.124512195121952,328,11,155,511,0.0215264187866927,46.45454545454545,3320.84,155,367.1605357985838
13292.0,994.51,16.856101694915253,59,5,38,488,0.0102459016393442,97.6,994.51,38,1082.3391614629795
13293.0,1192.94,16.56861111111111,72,6,391,277,0.0216606498194945,46.16666666666666,1192.94,391,70.42719096334186
13294.0,1689.53,16.564019607843136,102,3,189,457,0.0065645514223194,152.33333333333334,1689.53,189,120.1548723934018
13295.0,1101.97,16.44731343283582,67,4,359,218,0.018348623853211,54.5,1101.97,359,39.95002037167921
13296.0,792.51,14.953018867924529,53,6,136,440,0.0136363636363636,73.33333333333333,792.51,136,290.2644839067703
13297.0,4368.62,35.51723577235772,123,7,7,535,0.0130841121495327,76.42857142857143,4368.62,7,19001.721138211382
13298.0,360.0,180.0,2,1,0,1,1.0,1.0,360.0,1,180.0
13299.0,1218.7,19.656451612903226,62,3,267,261,0.0114942528735632,87.0,1218.7,267,57.644200797390354
13300.0,1285.51,23.37290909090909,55,3,168,405,0.0074074074074074,135.0,1285.51,168,169.0362175324675
13301.0,618.09,7.630740740740741,81,4,103,189,0.0211640211640211,47.25,618.09,103,56.00815533980583
13302.0,159.2,53.06666666666666,3,2,154,372,0.0053763440860215,186.0,159.2,154,256.374025974026
13303.0,61.72,15.43,4,1,399,1,1.0,1.0,61.72,399,0.03867167919799498
13304.0,1217.99,15.61525641025641,78,4,350,319,0.012539184952978,79.75,1217.99,350,56.92876336996338
13305.0,3754.71,18.226747572815533,206,16,3,636,0.0251572327044025,39.75,3754.71,3,61825.12776699029
13306.0,53.65,13.4125,4,1,429,1,1.0,1.0,53.65,429,0.03126456876456876
13307.0,273.34,18.222666666666665,15,3,119,473,0.0063424947145877,157.66666666666666,273.34,119,217.2938151260504
13308.0,1670.37,23.52633802816901,71,4,22,575,0.0069565217391304,143.75,1670.37,22,2459.571702944942
13309.0,1706.37,13.125923076923078,130,6,6,386,0.0155440414507772,64.33333333333333,1706.37,6,5066.606307692307
13310.0,1541.2,16.223157894736843,95,5,27,375,0.0133333333333333,75.0,1541.2,27,1126.608187134503
13311.0,598.57,23.02192307692308,26,2,3,146,0.0136986301369863,73.0,598.57,3,2240.800512820513
13312.0,124.75,24.95,5,1,450,1,1.0,1.0,124.75,450,0.05544444444444444
13313.0,3445.32,18.42417112299465,187,12,21,716,0.0167597765363128,59.66666666666666,3445.32,21,7538.118013750954
13314.0,775.94,12.51516129032258,62,3,1,73,0.0410958904109589,24.33333333333333,775.94,1,2740.8203225806446
13315.0,310.26,14.102727272727272,22,1,688,1,1.0,1.0,310.26,688,0.020498150105708244
13316.0,13191.57,75.3804,175,10,36,603,0.0165837479270315,60.3,13191.57,36,12626.216999999999
13317.0,6486.091,18.854915697674414,344,19,65,661,0.0287443267776096,34.78947368421053,6486.091,65,3643.0597884168146
13318.0,640.76,32.038,20,3,0,37,0.081081081081081,12.333333333333334,640.76,1,3556.218
13319.0,22082.5,23.123036649214654,955,58,4,728,0.0796703296703296,12.551724137931034,22082.5,4,244086.77486910988
13320.0,2228.1,14.854,150,6,77,401,0.0149625935162094,66.83333333333333,2228.1,77,464.1392727272727
13321.0,567.36,51.57818181818182,11,2,71,15,0.1333333333333333,7.5,567.36,71,21.79359795134443
13322.0,199.48,7.9792,25,1,16,1,1.0,1.0,199.48,16,0.4987
13323.0,787.85,37.516666666666666,21,5,2,82,0.0609756097560975,16.4,787.85,2,7690.916666666666
13324.0,10513.47,79.6475,132,18,35,528,0.034090909090909,29.33333333333333,10513.47,35,21627.709714285713
13325.0,675.3,56.275,12,1,81,1,1.0,1.0,675.3,81,0.6947530864197531
13326.0,281.76,21.673846153846156,13,1,431,1,1.0,1.0,281.76,431,0.05028734606460825
13327.0,9879.48,28.88736842105263,342,20,38,683,0.0292825768667642,34.15,9879.48,38,10384.248753462603
13328.0,1308.48,76.96941176470588,17,1,315,1,1.0,1.0,1308.48,315,0.24434733893557423
13329.0,5112.97,40.903760000000005,125,8,31,704,0.0113636363636363,88.0,5112.97,31,7431.289558709679
13330.0,2806.18,23.781186440677963,118,6,92,563,0.0106571936056838,93.83333333333331,2806.18,92,873.1831282240234
13331.0,262.4,21.866666666666664,12,1,401,1,1.0,1.0,262.4,401,0.05453034081463008
13332.0,350.9,16.70952380952381,21,1,13,1,1.0,1.0,350.9,13,1.2853479853479854
13333.0,1015.74,18.468,55,3,410,248,0.0120967741935483,82.66666666666667,1015.74,410,33.51266341463414
13334.0,6263.75,13.049479166666666,480,5,81,571,0.0087565674255691,114.2,6263.75,81,459.95386445473247
13336.0,795.12,15.590588235294115,51,1,76,1,1.0,1.0,795.12,76,0.20513931888544887
13337.0,1575.26,18.106436781609197,87,1,545,1,1.0,1.0,1575.26,545,0.03322281978276917
13338.0,2445.62,19.10640625,128,4,157,546,0.0073260073260073,136.5,2445.62,157,265.78593152866245
13339.0,860.12,15.928148148148148,54,1,200,1,1.0,1.0,860.12,200,0.07964074074074075
13340.0,22100.56,102.7933023255814,215,12,44,610,0.0196721311475409,50.833333333333336,22100.56,44,17101.067568710358
13341.0,775.85,18.472619047619048,42,1,260,1,1.0,1.0,775.85,260,0.0710485347985348
13343.0,353.43,18.60157894736842,19,1,177,1,1.0,1.0,353.43,177,0.10509366636931311
13344.0,2543.72,21.37579831932773,119,3,67,210,0.0142857142857142,70.0,2543.72,67,200.99631255487267
13345.0,389.5,19.475,20,1,287,1,1.0,1.0,389.5,287,0.06785714285714287
13346.0,299.4,49.9,6,6,462,134,0.044776119402985,22.33333333333333,299.4,462,86.83896103896103
13347.0,341.36,42.67,8,1,69,1,1.0,1.0,341.36,69,0.6184057971014493
13348.0,233.76,16.697142857142858,14,1,63,1,1.0,1.0,233.76,63,0.26503401360544215
13349.0,247.32,15.4575,16,1,10,1,1.0,1.0,247.32,10,1.54575
13350.0,979.12,24.478,40,2,15,64,0.03125,32.0,979.12,15,208.87893333333335
13351.0,373.94,23.37125,16,1,65,1,1.0,1.0,373.94,65,0.3595576923076923
13352.0,397.98,16.5825,24,1,59,1,1.0,1.0,397.98,59,0.2810593220338983
13354.0,743.53,14.579019607843136,51,1,70,1,1.0,1.0,743.53,70,0.20827170868347336
13355.0,674.7,21.084375,32,1,121,1,1.0,1.0,674.7,121,0.17425103305785125
13356.0,768.24,18.29142857142857,42,1,79,1,1.0,1.0,768.24,79,0.23153707052441225
13357.0,3838.36,9.619949874686718,399,5,256,370,0.0135135135135135,74.0,3838.36,256,69.51916901629073
13358.0,439.03,15.138965517241378,29,1,268,1,1.0,1.0,439.03,268,0.056488677303139466
13359.0,1043.31,18.630535714285717,56,2,63,340,0.0058823529411764,170.0,1043.31,63,201.0914965986395
13360.0,1553.65,23.54015151515152,66,4,431,270,0.0148148148148148,67.5,1553.65,431,58.98692259017086
13361.0,1450.5,42.66176470588236,34,2,471,146,0.0136986301369863,73.0,1450.5,471,26.44848257774448
13362.0,5394.07,18.100906040268452,298,7,8,416,0.016826923076923,59.42857142857143,5394.07,8,6588.729798657716
13363.0,1723.86,16.900588235294116,102,3,17,393,0.0076335877862595,131.0,1723.86,17,1172.1055017301037
13364.0,134.95999999999998,13.496,10,1,70,1,1.0,1.0,134.95999999999998,70,0.1928
13365.0,2225.37,17.385703125,128,2,33,185,0.0108108108108108,92.5,2225.37,33,194.93061079545456
13366.0,56.16,56.16,1,1,49,1,1.0,1.0,56.16,49,1.1461224489795916
13367.0,510.2000000000001,25.51,20,1,431,1,1.0,1.0,510.2000000000001,431,0.05918793503480278
13368.0,1121.5,21.567307692307693,52,4,256,167,0.0239520958083832,41.75,1121.5,256,56.27719350961539
13369.0,616.5600000000001,22.020000000000003,28,1,365,1,1.0,1.0,616.5600000000001,365,0.06032876712328768
13370.0,1509.74,19.355641025641027,78,1,371,1,1.0,1.0,1509.74,371,0.05217153915267123
13371.0,2297.66,24.9745652173913,92,2,504,128,0.015625,64.0,2297.66,504,12.68549344375431
13372.0,378.64,16.46260869565217,23,1,89,1,1.0,1.0,378.64,89,0.18497313141182214
13373.0,7587.19,21.193268156424583,358,6,60,673,0.0089153046062407,112.16666666666669,7587.19,60,1426.3069469273746
13374.0,422.8,24.87058823529412,17,2,414,35,0.0571428571428571,17.5,422.8,414,4.205171923842001
13375.0,1792.23,25.242676056338027,71,2,88,357,0.0056022408963585,178.5,1792.23,88,204.80989436619717
13376.0,1019.76,19.240754716981133,53,3,98,136,0.0220588235294117,45.333333333333336,1019.76,98,80.10436657681942
13377.0,1552.88,19.90871794871795,78,2,396,250,0.008,125.0,1552.88,396,25.137270137270136
13379.0,572.56,5.902680412371134,97,3,25,111,0.027027027027027,37.0,572.56,25,78.62370309278351
13380.0,62.4,20.8,3,1,432,1,1.0,1.0,62.4,432,0.04814814814814815
13381.0,8224.37,23.10216292134832,356,12,31,707,0.0169731258840169,58.91666666666666,8224.37,31,6322.540329829649
13382.0,1387.58,16.134651162790696,86,5,280,452,0.0110619469026548,90.4,1387.58,280,130.22968438538206
13383.0,305.28000000000003,305.28000000000003,1,1,543,1,1.0,1.0,305.28000000000003,543,0.5622099447513813
13384.0,6680.83,25.30617424242424,264,11,30,470,0.0234042553191489,42.72727272727273,6680.83,30,4361.09736111111
13385.0,534.57,15.273428571428571,35,1,329,1,1.0,1.0,534.57,329,0.046423795049934866
13386.0,835.46,26.950322580645164,31,2,413,23,0.0869565217391304,11.5,835.46,413,3.0017308443333595
13387.0,189.44,2.595068493150685,73,1,416,1,1.0,1.0,189.44,416,0.006238145416227608
13388.0,1185.65,17.183333333333334,69,3,130,473,0.0063424947145877,157.66666666666666,1185.65,130,187.5626923076923
13389.0,797.96,15.646274509803922,51,3,10,222,0.0135135135135135,74.0,797.96,10,1042.0418823529412
13390.0,544.08,41.8523076923077,13,1,74,1,1.0,1.0,544.08,74,0.5655717255717256
13391.0,59.8,59.8,1,1,203,1,1.0,1.0,59.8,203,0.2945812807881773
13392.0,91.14,11.3925,8,1,676,1,1.0,1.0,91.14,676,0.016852810650887572
13393.0,1131.45,16.397826086956524,69,4,583,149,0.0268456375838926,37.25,1131.45,583,16.763472294727425
13394.0,6621.7,16.18997555012225,409,19,1,737,0.0257801899592944,38.78947368421053,6621.7,1,226708.22762836187
13395.0,1180.23,14.57074074074074,81,3,184,237,0.0126582278481012,79.0,1180.23,184,56.303242753623195
13396.0,1360.99,31.65093023255814,43,2,28,291,0.0068728522336769,145.5,1360.99,28,657.8871926910299
13397.0,3191.87,35.863707865168536,89,10,72,617,0.0162074554294975,61.7,3191.87,72,3073.32052122347
13398.0,670.34,17.18820512820513,39,2,191,257,0.0077821011673151,128.5,670.34,191,46.25516982145255
13399.0,275.4,18.36,15,3,463,55,0.0545454545454545,18.33333333333333,275.4,463,6.542980561555075
13400.0,310.83,13.514347826086956,23,1,582,1,1.0,1.0,310.83,582,0.02322052891080233
13402.0,1535.13,15.9909375,96,4,126,438,0.0091324200913242,109.5,1535.13,126,222.35017857142856
13403.0,229.5,25.5,9,3,17,706,0.0042492917847025,235.33333333333331,229.5,17,3177.0
13404.0,252.49,22.953636363636363,11,2,0,212,0.0094339622641509,106.0,252.49,1,9732.341818181818
13405.0,1213.811,28.228162790697677,43,6,73,651,0.0092165898617511,108.5,1213.811,73,1510.400052883084
13406.0,568.92,63.21333333333333,9,2,426,205,0.0097560975609756,102.5,568.92,426,60.83912363067292
13407.0,2244.7,26.408235294117645,85,3,578,84,0.0357142857142857,28.0,2244.7,578,11.51362507632811
13408.0,51733.462,61.58745476190476,840,106,1,734,0.1444141689373297,6.9245283018867925,51733.462,1,4791750.330295238
13410.0,2201.96,44.0392,50,9,23,708,0.0127118644067796,78.66666666666667,2201.96,23,12200.773147826088
13411.0,213.55,11.863888888888887,18,1,106,1,1.0,1.0,213.55,106,0.11192348008385743
13412.0,487.35,14.333823529411765,34,1,619,1,1.0,1.0,487.35,619,0.023156419272070704
13413.0,429.44,9.986976744186046,43,6,639,48,0.125,8.0,429.44,639,4.501172617097937
13414.0,2494.14,45.348,55,6,133,470,0.0127659574468085,78.33333333333333,2494.14,133,961.513984962406
13415.0,800.67,7.698749999999999,104,4,472,256,0.015625,64.0,800.67,472,16.70237288135593
13416.0,940.8,36.18461538461538,26,3,43,693,0.0043290043290043,231.0,940.8,43,1749.4840787119851
13417.0,1669.49,21.681688311688312,77,6,4,665,0.0090225563909774,110.83333333333331,1669.49,4,21627.484090909093
13418.0,12233.6,21.729307282415636,563,31,11,717,0.0432357043235704,23.12903225806452,12233.6,11,43907.02845147749
13419.0,221.06,13.81625,16,1,63,1,1.0,1.0,221.06,63,0.21930555555555556
13420.0,159.85,19.98125,8,2,149,21,0.0952380952380952,10.5,159.85,149,5.63229865771812
13421.0,4103.12,15.085,272,8,39,623,0.0128410914927768,77.875,4103.12,39,1927.785641025641
13422.0,2626.3,20.67952755905512,127,1,63,1,1.0,1.0,2626.3,63,0.3282464691913511
13423.0,217.03,18.085833333333333,12,1,428,1,1.0,1.0,217.03,428,0.0422566199376947
13424.0,572.77,14.31925,40,1,449,1,1.0,1.0,572.77,449,0.03189142538975501
13425.0,3403.63,19.121516853932587,178,5,107,472,0.010593220338983,94.4,3403.63,107,421.74560537645704
13426.0,8167.38,23.81160349854228,343,22,0,730,0.0301369863013698,33.18181818181818,8167.38,1,382414.35218658904
13427.0,1006.53,19.356346153846157,52,6,18,703,0.0085348506401137,117.16666666666669,1006.53,18,4535.8371153846165
13428.0,499.98,3.4720833333333334,144,3,9,505,0.0059405940594059,168.33333333333334,499.98,9,584.4673611111111
13429.0,1006.8,15.02686567164179,67,4,10,65,0.0615384615384615,16.25,1006.8,10,390.69850746268656
13430.0,679.45,13.866326530612248,49,2,18,68,0.0294117647058823,34.0,679.45,18,104.76780045351477
13431.0,3316.24,25.707286821705424,129,8,66,593,0.0134907251264755,74.125,3316.24,66,1847.8086163965231
13432.0,439.1,3.955855855855856,111,2,570,41,0.048780487804878,20.5,439.1,570,0.5690880354038249
13433.0,658.3199999999999,27.43,24,4,500,196,0.0204081632653061,49.0,658.3199999999999,500,43.01024
13434.0,1666.86,47.62457142857144,35,5,73,582,0.0085910652920962,116.4,1666.86,73,1898.458943248533
13435.0,4475.2300000000005,29.44230263157895,152,9,4,495,0.0181818181818181,55.0,4475.2300000000005,4,32791.364555921056
13436.0,196.89,16.4075,12,1,1,1,1.0,1.0,196.89,1,16.4075
13437.0,3408.06,20.40754491017964,167,7,13,176,0.0397727272727272,25.142857142857142,3408.06,13,1934.0073330262553
13438.0,46.5,46.5,1,1,546,1,1.0,1.0,46.5,546,0.08516483516483517
13439.0,986.61,5.907844311377246,167,3,254,271,0.011070110701107,90.33333333333331,986.61,254,18.909753642321657
13440.0,1295.25,21.953389830508478,59,7,422,29,0.2413793103448276,4.142857142857143,1295.25,422,10.560516908988674
13441.0,720.9,18.971052631578942,38,2,91,340,0.0058823529411764,170.0,720.9,91,141.76171197223826
13442.0,419.87,11.04921052631579,38,3,666,71,0.0422535211267605,23.666666666666668,419.87,666,3.5337565196775724
13443.0,1280.16,6.275294117647059,204,6,448,229,0.0262008733624454,38.16666666666666,1280.16,448,19.246102941176474
13444.0,631.6800000000001,10.891034482758622,58,2,373,132,0.0151515151515151,66.0,631.6800000000001,373,7.7083997411481935
13445.0,241.9,34.55714285714286,7,1,625,1,1.0,1.0,241.9,625,0.055291428571428575
13446.0,3881.89,20.21817708333333,192,11,429,234,0.047008547008547,21.272727272727277,3881.89,429,121.30906249999997
13447.0,1129.14,19.13796610169492,59,3,22,13,0.2307692307692307,4.333333333333333,1129.14,22,33.92639445300463
13448.0,9240.87,16.560698924731184,558,13,16,718,0.0181058495821727,55.23076923076923,9240.87,16,9661.097735215055
13449.0,291.88,15.362105263157895,19,1,23,1,1.0,1.0,291.88,23,0.6679176201372997
13450.0,4120.04,28.02748299319728,147,13,26,577,0.022530329289428,44.38461538461539,4120.04,26,8085.9288435374165
13451.0,7190.92,6.9010748560460655,1042,11,25,602,0.0182724252491694,54.72727272727273,7190.92,25,1827.9567078694818
13452.0,729.8,243.26666666666665,3,3,258,214,0.014018691588785,71.33333333333333,729.8,258,605.337984496124
13453.0,781.6899999999999,19.54225,40,3,165,237,0.0126582278481012,79.0,781.6899999999999,165,84.20933181818181
13454.0,219.87,9.559565217391304,23,1,640,1,1.0,1.0,219.87,640,0.014936820652173914
13455.0,2905.93,20.18006944444444,144,6,24,707,0.0084865629420084,117.83333333333331,2905.93,24,3566.827274305555
13456.0,1766.72,28.0431746031746,63,6,17,190,0.031578947368421,31.666666666666668,1766.72,17,1880.5422969187669
13457.0,148.22,16.468888888888888,9,2,688,49,0.0408163265306122,24.5,148.22,688,2.3458591731266147
13458.0,11959.27,24.65828865979381,485,16,6,382,0.0418848167539267,23.875,11959.27,6,25118.576714776627
13459.0,1160.41,15.896027397260273,73,2,624,58,0.0344827586206896,29.0,1160.41,624,2.9550307341060766
13460.0,183.44,10.790588235294118,17,2,28,21,0.0952380952380952,10.5,183.44,28,16.185882352941178
13461.0,4160.0,67.09677419354838,62,6,38,559,0.0107334525939177,93.16666666666669,4160.0,38,5922.173174872665
13462.0,1153.85,16.251408450704226,71,5,252,474,0.010548523206751,94.8,1153.85,252,152.8406270959088
13464.0,3097.64,20.514172185430464,151,6,57,560,0.0107142857142857,93.33333333333331,3097.64,57,1209.25646566748
13465.0,931.12,27.385882352941177,34,2,445,140,0.0142857142857142,70.0,931.12,445,17.231566424322537
13466.0,1013.35,18.424545454545456,55,5,183,445,0.0112359550561797,89.0,1013.35,183,224.0142821659215
13467.0,1083.71,10.946565656565657,99,2,10,26,0.0769230769230769,13.0,1083.71,10,56.922141414141414
13468.0,13390.51,18.39355769230769,728,72,1,735,0.0979591836734693,10.208333333333334,13390.51,1,973387.073076923
13469.0,82.4,13.733333333333334,6,1,652,1,1.0,1.0,82.4,652,0.021063394683026586
13470.0,165.0,16.5,10,2,98,16,0.125,8.0,165.0,98,5.387755102040816
13471.0,2531.58,9.736846153846152,260,4,0,47,0.0851063829787234,11.75,2531.58,1,1830.5270769230765
13472.0,592.24,21.15142857142857,28,2,463,92,0.0217391304347826,46.0,592.24,463,8.405751311323666
13473.0,2657.76,37.968,70,8,60,664,0.0120481927710843,83.0,2657.76,60,3361.4336000000003
13474.0,663.79,5.106076923076923,130,3,235,259,0.0115830115830115,86.33333333333333,663.79,235,16.88264582651391
13475.0,1431.78,16.648604651162792,86,4,190,108,0.037037037037037,27.0,1431.78,190,37.85366952264382
13476.0,2061.4700000000003,19.447830188679248,106,5,178,467,0.0107066381156316,93.4,2061.4700000000003,178,255.1161993852025
13477.0,2834.17,17.937784810126583,158,11,37,647,0.017001545595054,58.81818181818182,2834.17,37,3450.357148477592
13478.0,2215.78,17.72624,125,5,468,208,0.0240384615384615,41.6,2215.78,468,39.391644444444445
13479.0,851.37,16.063584905660377,53,4,200,277,0.0144404332129963,69.25,851.37,200,88.99226037735849
13480.0,627.82,15.31268292682927,41,2,416,263,0.0076045627376425,131.5,627.82,416,19.36170966228893
13481.0,3830.84,17.101964285714285,224,11,45,690,0.0159420289855072,62.72727272727273,3830.84,45,2884.5313095238093
13482.0,336.09,16.804499999999997,20,2,231,396,0.005050505050505,198.0,336.09,231,57.61542857142856
13483.0,140.34,14.034,10,1,65,1,1.0,1.0,140.34,65,0.21590769230769233
13484.0,790.72,20.2748717948718,39,3,240,399,0.0075187969924812,133.0,790.72,240,101.1209230769231
13485.0,3019.2200000000003,19.108987341772156,158,11,232,504,0.0218253968253968,45.81818181818182,3019.2200000000003,232,456.6389044085554
13486.0,1122.41,16.2668115942029,69,3,77,77,0.0389610389610389,25.666666666666668,1122.41,77,48.8004347826087
13487.0,846.87,17.283061224489796,49,5,57,678,0.0073746312684365,135.6,846.87,57,1027.8873254564985
13488.0,15587.88,21.530220994475137,724,23,16,667,0.0344827586206896,29.0,15587.88,16,20643.445017265192
13489.0,449.52,32.10857142857143,14,4,104,190,0.0210526315789473,47.5,449.52,104,234.63956043956046
13490.0,154.25,19.28125,8,1,653,1,1.0,1.0,154.25,653,0.02952718223583461
13491.0,4566.56,17.039402985074627,268,27,51,682,0.0395894428152492,25.25925925925926,4566.56,51,6152.226795434592
13492.0,1269.84,25.3968,50,3,135,79,0.0379746835443038,26.33333333333333,1269.84,135,44.585493333333325
13493.0,618.63,77.32875,8,2,274,12,0.1666666666666666,6.0,618.63,274,6.773321167883212
13494.0,316.26000000000005,17.570000000000004,18,1,311,1,1.0,1.0,316.26000000000005,311,0.05649517684887461
13495.0,5374.26,36.5595918367347,147,10,7,725,0.0137931034482758,72.5,5374.26,7,37865.2915451895
13496.0,653.33,18.66657142857143,35,2,10,350,0.0057142857142857,175.0,653.33,10,1306.66
13497.0,1320.33,19.70641791044776,67,6,282,387,0.0155038759689922,64.5,1320.33,282,162.26348364560178
13498.0,327.38,19.25764705882353,17,1,729,1,1.0,1.0,327.38,729,0.026416525457919792
13499.0,1159.11,27.59785714285714,42,5,17,253,0.0197628458498023,50.6,1159.11,17,2053.60525210084
13500.0,1466.3,17.250588235294117,85,4,22,379,0.0105540897097625,94.75,1466.3,22,1188.7223529411765
13501.0,2885.11,25.30798245614035,114,3,287,283,0.0106007067137809,94.33333333333331,2885.11,287,74.86577388593435
13502.0,780.5,23.651515151515152,33,5,16,532,0.0093984962406015,106.4,780.5,16,3932.064393939394
13503.0,1905.39,9.623181818181818,198,6,70,590,0.0101694915254237,98.33333333333331,1905.39,70,486.65805194805193
13504.0,295.93,13.451363636363636,22,1,63,1,1.0,1.0,295.93,63,0.2135137085137085
13505.0,4393.63,20.435488372093022,215,4,72,160,0.025,40.0,4393.63,72,181.64878552971575
13506.0,1639.2,16.726530612244897,98,5,315,145,0.0344827586206896,29.0,1639.2,315,38.497570456754126
13507.0,2479.16,15.303456790123455,162,4,2,143,0.0279720279720279,35.75,2479.16,2,4376.788641975309
13508.0,287.05,10.251785714285717,28,2,243,400,0.005,200.0,287.05,243,33.750734861845984
13509.0,1114.72,22.74938775510204,49,8,8,499,0.0160320641282565,62.375,1114.72,8,11351.944489795917
13510.0,4558.29,15.772629757785468,289,11,0,718,0.0153203342618384,65.27272727272727,4558.29,1,124572.22982698964
13511.0,282.76,56.552,5,1,676,1,1.0,1.0,282.76,676,0.0836568047337278
13512.0,713.39,18.292051282051283,39,4,260,323,0.0123839009287925,80.75,713.39,260,90.89742406311638
13513.0,824.59,20.61475,40,3,126,529,0.0056710775047258,176.33333333333334,824.59,126,259.6476845238096
13514.0,815.9000000000001,38.85238095238096,21,4,73,609,0.0065681444991789,152.25,815.9000000000001,73,1296.4986301369865
